Gene1	Gene2	Age	Gene1_GC	Gene2_GC	Class
Zm00001d021208	Zm00001d021214	11.7219739371	0.712643678161	0.733637747336	Syntenic
Zm00001d021214	Zm00001d006169	6.05840259199	0.733637747336	0.747169811321	Syntenic
Zm00001d021285	Zm00001d021290	11.720534257	0.724637681159	0.674174174174	Syntenic
Zm00001d021423	Zm00001d021424	5.05372606283	0.491628614916	0.663956639566	Syntenic
Zm00001d021454	Zm00001d021455	3.39857851997	0.657777777778	0.660130718954	Syntenic
Zm00001d021455	Zm00001d021456	11.7321598874	0.660130718954	0.656184486373	Syntenic
Zm00001d021456	Zm00001d021457	10.4152900313	0.656184486373	0.664351851852	Syntenic
Zm00001d021457	Zm00001d021459	10.4152900313	0.664351851852	0.470319634703	Syntenic
Zm00001d021459	Zm00001d006278	2.17308385982	0.470319634703	0.664268585132	Syntenic
Zm00001d021484	Zm00001d021485	0.198756349309	0.508695652174	0.540136054422	Syntenic
Zm00001d021491	Zm00001d021492	9.34707255537	0.461699581089	0.426987060998	Syntenic
Zm00001d021508	Zm00001d021511	0.547211602393	0.593495934959	0.588617886179	Syntenic
Zm00001d021571	Zm00001d021572	11.4065467262	0.665967854647	0.672551055729	Syntenic
Zm00001d021572	Zm00001d021576	8.61212210271	0.672551055729	0.735492577598	Syntenic
Zm00001d021576	Zm00001d021577	6.64092860888	0.735492577598	0.730422730423	Syntenic
Zm00001d021577	Zm00001d006446	11.4065467262	0.730422730423	0.647975077882	Syntenic
Zm00001d021602	Zm00001d021605	11.8292447166	0.595238095238	0.696832579186	Syntenic
Zm00001d021630	Zm00001d021632	11.7254473938	0.694444444444	0.711805555556	Syntenic
Zm00001d021655	Zm00001d021656	11.7430338314	0.634632034632	0.579406631763	Syntenic
Zm00001d021682	Zm00001d021683	11.3731531474	0.667638483965	0.69477124183	Syntenic
Zm00001d021683	Zm00001d021684	3.4755765144	0.69477124183	0.660458452722	Syntenic
Zm00001d021684	Zm00001d021686	11.3731531474	0.660458452722	0.566762728146	Syntenic
Zm00001d021686	Zm00001d021688	9.06972330504	0.566762728146	0.538461538462	Syntenic
Zm00001d021688	Zm00001d021689	9.06972330504	0.538461538462	0.645095017976	Syntenic
Zm00001d021689	Zm00001d021692	1.13912972905	0.645095017976	0.637987776211	Syntenic
Zm00001d021690	Zm00001d021695	0.80237481886	0.667806267806	0.662037037037	Syntenic
Zm00001d021692	Zm00001d021693	11.7226679784	0.637987776211	0.637630662021	Syntenic
Zm00001d021693	Zm00001d021696	11.7226679784	0.637630662021	0.545814759782	Syntenic
Zm00001d021695	Zm00001d021697	11.7057261519	0.662037037037	0.662356321839	Syntenic
Zm00001d021696	Zm00001d021698	10.9439226059	0.545814759782	0.58669497523	Syntenic
Zm00001d021698	Zm00001d021699	10.9439226059	0.58669497523	0.596002855103	Syntenic
Zm00001d021699	Zm00001d006527	3.18448939334	0.596002855103	0.594917787743	Syntenic
Zm00001d021706	Zm00001d021707	3.71032261545	0.644444444444	0.65931372549	Syntenic
Zm00001d021707	Zm00001d006547	2.14505047886	0.65931372549	0.649509803922	Syntenic
Zm00001d021726	Zm00001d021727	9.84160075026	0.658029053789	0.664401661004	Syntenic
Zm00001d021727	Zm00001d021729	9.84160075026	0.664401661004	0.533564814815	Syntenic
Zm00001d021729	Zm00001d021737	7.81132347793	0.533564814815	0.505038291012	Syntenic
Zm00001d021731	Zm00001d021732	11.7290325691	0.560236511456	0.616240266963	Syntenic
Zm00001d021732	Zm00001d021736	11.7290325691	0.616240266963	0.541069100391	Syntenic
Zm00001d021740	Zm00001d021744	11.7288319271	0.633333333333	0.600685518423	Syntenic
Zm00001d021755	Zm00001d021757	11.7307276314	0.650137741047	0.645472061657	Syntenic
Zm00001d021772	Zm00001d021773	11.8252644234	0.671497584541	0.809523809524	Syntenic
Zm00001d021864	Zm00001d021867	11.7944753261	0.594860166289	0.593939393939	Syntenic
Zm00001d021866	Zm00001d021868	11.7199169894	0.580547112462	0.587639311044	Syntenic
Zm00001d021896	Zm00001d021897	11.7451871675	0.656492248062	0.633919843597	Syntenic
Zm00001d021935	Zm00001d021936	11.7237903266	0.664721141375	0.62962962963	Syntenic
Zm00001d021936	Zm00001d021938	11.7237903266	0.62962962963	0.649805447471	Syntenic
Zm00001d021938	Zm00001d021942	9.16049411864	0.649805447471	0.66936026936	Syntenic
Zm00001d021942	Zm00001d021943	9.16049411864	0.66936026936	0.628089210368	Syntenic
Zm00001d021951	Zm00001d021952	11.7649622442	0.722460658083	0.680530440024	Syntenic
Zm00001d021990	Zm00001d021992	0.192216937633	0.736363636364	0.736363636364	Syntenic
Zm00001d021991	Zm00001d021993	0.094914554391	0.469785575049	0.468275245755	Syntenic
Zm00001d022053	Zm00001d022055	3.00354973698	0.692832764505	0.671462829736	Syntenic
Zm00001d022055	Zm00001d022057	11.7175414632	0.671462829736	0.698113207547	Syntenic
Zm00001d022057	Zm00001d006774	6.59306680822	0.698113207547	0.671736375158	Syntenic
Zm00001d022081	Zm00001d022082	0.00389976350681	0.619667389732	0.669642857143	Syntenic
Zm00001d022089	Zm00001d022090	11.7393327874	0.683006535948	0.662790697674	Syntenic
Zm00001d022117	Zm00001d022120	11.7117838929	0.648834019204	0.685714285714	Syntenic
Zm00001d022119	Zm00001d022122	0.186164804329	0.45472061657	0.536878216123	Syntenic
Zm00001d022192	Zm00001d022193	3.49147243859	0.650494159928	0.636920384952	Syntenic
Zm00001d022216	Zm00001d022221	11.8092094907	0.57024265645	0.57024265645	Syntenic
Zm00001d022217	Zm00001d022222	3.66058455704	0.544191919192	0.548633879781	Syntenic
Zm00001d022218	Zm00001d022223	4.02696011138	0.585687382298	0.582554517134	Syntenic
Zm00001d022223	Zm00001d006923	0.939373166231	0.582554517134	0.47131147541	Syntenic
Zm00001d022270	Zm00001d022271	11.7740108199	0.63446969697	0.639730639731	Syntenic
Zm00001d022279	Zm00001d022280	11.7311106345	0.667613636364	0.627730294397	Syntenic
Zm00001d022280	Zm00001d022281	11.7311106345	0.627730294397	0.649659863946	Syntenic
Zm00001d022281	Zm00001d022282	2.7438548967	0.649659863946	0.667541557305	Syntenic
Zm00001d022282	Zm00001d022283	9.02929530129	0.667541557305	0.631528964862	Syntenic
Zm00001d022283	Zm00001d022284	11.7311106345	0.631528964862	0.650510204082	Syntenic
Zm00001d022284	Zm00001d022289	11.7311106345	0.650510204082	0.649171270718	Syntenic
Zm00001d022289	Zm00001d022290	9.02929530129	0.649171270718	0.592394533571	Syntenic
Zm00001d022317	Zm00001d022320	3.36704588771	0.653409090909	0.649859943978	Syntenic
Zm00001d022320	Zm00001d022323	11.7079165638	0.649859943978	0.72480620155	Syntenic
Zm00001d022323	Zm00001d022326	4.85490402214	0.72480620155	0.69395711501	Syntenic
Zm00001d022326	Zm00001d022327	3.19996552685	0.69395711501	0.72905027933	Syntenic
Zm00001d022356	Zm00001d022360	11.703278042	0.520509193777	0.477859778598	Syntenic
Zm00001d022357	Zm00001d022361	0.007037795268	0.672108843537	0.672108843537	Syntenic
Zm00001d022420	Zm00001d022421	11.7364223341	0.669902912621	0.652320675105	Syntenic
Zm00001d022450	Zm00001d022451	6.43415267036	0.437315634218	0.732115677321	Syntenic
Zm00001d022451	Zm00001d007166	11.7439470677	0.732115677321	0.727764887858	Syntenic
Zm00001d022453	Zm00001d022456	10.4256968372	0.665641025641	0.641830065359	Syntenic
Zm00001d022456	Zm00001d022457	9.17841605874	0.641830065359	0.642300194932	Syntenic
Zm00001d022457	Zm00001d022458	9.17841605874	0.642300194932	0.655596555966	Syntenic
Zm00001d022458	Zm00001d007160	8.76673197733	0.655596555966	0.636552440291	Syntenic
Zm00001d022471	Zm00001d022472	11.7589939628	0.66875	0.74677002584	Syntenic
Zm00001d022617	Zm00001d022618	11.7286614312	0.677137870855	0.571705426357	Syntenic
Zm00001d022637	Zm00001d022643	2.26083244859	0.713024282561	0.725672877847	Syntenic
Zm00001d023217	Zm00001d023225	1.96332421641	0.600556715379	0.575757575758	Syntenic
Zm00001d023227	Zm00001d023228	11.7275233936	0.7	0.662587412587	Syntenic
Zm00001d023247	Zm00001d023248	11.7220568029	0.685086155674	0.729783037475	Syntenic
Zm00001d023254	Zm00001d023257	11.8142437719	0.608374384236	0.605527638191	Syntenic
Zm00001d023282	Zm00001d023284	11.7152044255	0.635632183908	0.635198135198	Syntenic
Zm00001d023284	Zm00001d023287	0.641119494172	0.635198135198	0.63	Syntenic
Zm00001d023285	Zm00001d023286	5.7201315848	0.756666666667	0.771043771044	Syntenic
Zm00001d023286	Zm00001d023288	5.7201315848	0.771043771044	0.756666666667	Syntenic
Zm00001d023288	Zm00001d023289	5.7201315848	0.756666666667	0.771043771044	Syntenic
Zm00001d023303	Zm00001d023304	11.7394643093	0.477876106195	0.475279106858	Syntenic
Zm00001d023313	Zm00001d023314	4.18110103489	0.696509863429	0.719874804382	Syntenic
Zm00001d023317	Zm00001d023318	0.256090951422	0.421023046655	0.431986809563	Syntenic
Zm00001d023318	Zm00001d023320	0.224020310982	0.431986809563	0.431051800832	Syntenic
Zm00001d023320	Zm00001d023321	0.468573433767	0.431051800832	0.453990983824	Syntenic
Zm00001d023321	Zm00001d023322	0.468573433767	0.453990983824	0.397148676171	Syntenic
Zm00001d023322	Zm00001d023323	11.7124908906	0.397148676171	0.439678284182	Syntenic
Zm00001d023323	Zm00001d023325	11.7124908906	0.439678284182	0.439641999563	Syntenic
Zm00001d023325	Zm00001d023326	0.468573433767	0.439641999563	0.447967479675	Syntenic
Zm00001d023326	Zm00001d023327	0.0397546093958	0.447967479675	0.451585801302	Syntenic
Zm00001d023327	Zm00001d023329	0.223429515128	0.451585801302	0.442011988533	Syntenic
Zm00001d023329	Zm00001d023330	0.360795271099	0.442011988533	0.434589220304	Syntenic
Zm00001d023337	Zm00001d023339	9.52476156812	0.440203562341	0.466253443526	Syntenic
Zm00001d023343	Zm00001d023345	5.43189954301	0.724637681159	0.744680851064	Syntenic
Zm00001d023345	Zm00001d044685	4.09454568833	0.744680851064	0.654121863799	Syntenic
Zm00001d023347	Zm00001d023349	11.7398651787	0.697887970615	0.71044546851	Syntenic
Zm00001d023353	Zm00001d023360	6.30374114139	0.508527131783	0.511214230472	Syntenic
Zm00001d023360	Zm00001d023365	11.7201546543	0.511214230472	0.508083140878	Syntenic
Zm00001d023384	Zm00001d023385	11.7828232931	0.671717171717	0.672566371681	Syntenic
Zm00001d023398	Zm00001d023399	11.7161404982	0.69130998703	0.692195477753	Syntenic
Zm00001d023399	Zm00001d023417	0.45884795796	0.692195477753	0.689277899344	Syntenic
Zm00001d023400	Zm00001d023413	11.7273116426	0.709803921569	0.706639566396	Syntenic
Zm00001d023402	Zm00001d023411	0.340462651917	0.69347826087	0.693098384728	Syntenic
Zm00001d023404	Zm00001d023410	1.89073335733	0.702380952381	0.718918918919	Syntenic
Zm00001d023405	Zm00001d023409	11.7632913582	0.644444444444	0.653333333333	Syntenic
Zm00001d023417	Zm00001d023418	11.7161404982	0.689277899344	0.637273901809	Syntenic
Zm00001d023455	Zm00001d023456	11.8378462937	0.715976331361	0.739898989899	Syntenic
Zm00001d023469	Zm00001d023472	11.7293130214	0.449211045365	0.447452229299	Syntenic
Zm00001d023492	Zm00001d023494	8.59698005968	0.430348258706	0.429850746269	Syntenic
Zm00001d023498	Zm00001d023499	11.7390755318	0.610016420361	0.499649122807	Syntenic
Zm00001d023504	Zm00001d023506	0.386961471842	0.4375	0.434523809524	Syntenic
Zm00001d023539	Zm00001d023541	11.7351217711	0.719336219336	0.678571428571	Syntenic
Zm00001d023548	Zm00001d023554	0.643973702082	0.562724014337	0.538784067086	Syntenic
Zm00001d023569	Zm00001d023570	11.7298093703	0.733624454148	0.689523809524	Syntenic
Zm00001d023570	Zm00001d023575	7.73125891248	0.689523809524	0.696798493409	Syntenic
Zm00001d023592	Zm00001d023593	0.636963543883	0.655578655579	0.671548117155	Syntenic
Zm00001d023593	Zm00001d023596	0.636963543883	0.671548117155	0.657694962043	Syntenic
Zm00001d023596	Zm00001d023603	11.7189708111	0.657694962043	0.636118598383	Syntenic
Zm00001d023603	Zm00001d041836	1.98422804325	0.636118598383	0.677579365079	Syntenic
Zm00001d023615	Zm00001d023616	0.00121364608266	0.696335078534	0.696335078534	Syntenic
Zm00001d023673	Zm00001d023677	11.7312815028	0.592715231788	0.598459845985	Syntenic
Zm00001d023695	Zm00001d023698	9.4277463052	0.455399061033	0.498795180723	Syntenic
Zm00001d023721	Zm00001d023722	11.7089643394	0.528925619835	0.561488673139	Syntenic
Zm00001d023722	Zm00001d023723	3.00599900554	0.561488673139	0.556031406138	Syntenic
Zm00001d023723	Zm00001d023728	0.618568952094	0.556031406138	0.557458957887	Syntenic
Zm00001d023799	Zm00001d023800	11.8136710211	0.734587251829	0.734587251829	Syntenic
Zm00001d023869	Zm00001d023870	10.0879623835	0.695238095238	0.663492063492	Syntenic
Zm00001d023870	Zm00001d023872	10.0879623835	0.663492063492	0.638364779874	Syntenic
Zm00001d023872	Zm00001d023873	11.7349952922	0.638364779874	0.669841269841	Syntenic
Zm00001d023903	Zm00001d023905	0.999798559534	0.508527131783	0.508527131783	Syntenic
Zm00001d023904	Zm00001d023908	6.84571280587	0.543417366947	0.562582345191	Syntenic
Zm00001d023905	Zm00001d023906	11.7270583373	0.508527131783	0.508527131783	Syntenic
Zm00001d023939	Zm00001d023941	11.7207520677	0.669450243563	0.719047619048	Syntenic
Zm00001d024252	Zm00001d024265	11.7172019874	0.693081761006	0.626799557032	Syntenic
Zm00001d024302	Zm00001d024303	11.7547905578	0.666666666667	0.6875	Syntenic
Zm00001d024349	Zm00001d024351	11.7211475726	0.634259259259	0.505649717514	Syntenic
Zm00001d024378	Zm00001d024379	11.7230401493	0.644675925926	0.675958188153	Syntenic
Zm00001d024379	Zm00001d024382	11.7230401493	0.675958188153	0.664302600473	Syntenic
Zm00001d024382	Zm00001d024386	0.472446355396	0.664302600473	0.683274021352	Syntenic
Zm00001d024386	Zm00001d024392	11.7230401493	0.683274021352	0.573839662447	Syntenic
Zm00001d024447	Zm00001d024454	4.1857848273	0.72972972973	0.722222222222	Syntenic
Zm00001d024454	Zm00001d024458	11.7413875885	0.722222222222	0.73	Syntenic
Zm00001d024477	Zm00001d024478	6.18559419001	0.459131545338	0.455855855856	Syntenic
Zm00001d024478	Zm00001d024479	0.463293027793	0.455855855856	0.441176470588	Syntenic
Zm00001d024479	Zm00001d024481	0.0560534560775	0.441176470588	0.455855855856	Syntenic
Zm00001d024481	Zm00001d024486	11.7426558026	0.455855855856	0.442922374429	Syntenic
Zm00001d024548	Zm00001d024549	11.7664591955	0.57037037037	0.52962962963	Syntenic
Zm00001d024594	Zm00001d024595	0.139574597641	0.595909342178	0.596549805231	Syntenic
Zm00001d024607	Zm00001d024610	11.7604154646	0.576051779935	0.429078014184	Syntenic
Zm00001d024610	Zm00001d024611	9.05384919727	0.429078014184	0.476793248945	Syntenic
Zm00001d024615	Zm00001d024617	0.0822201399129	0.405498281787	0.394230769231	Syntenic
Zm00001d024617	Zm00001d024619	11.7113498079	0.394230769231	0.5	Syntenic
Zm00001d024619	Zm00001d024620	11.7113498079	0.5	0.496598639456	Syntenic
Zm00001d024627	Zm00001d024628	11.7472211569	0.524378109453	0.490421455939	Syntenic
Zm00001d024664	Zm00001d024665	11.7450285831	0.684074790458	0.670542635659	Syntenic
Zm00001d024667	Zm00001d024669	2.26407917626	0.503759398496	0.533195020747	Syntenic
Zm00001d024693	Zm00001d024694	11.7321661933	0.427657206455	0.422945205479	Syntenic
Zm00001d024694	Zm00001d024695	10.5654677925	0.422945205479	0.459389213775	Syntenic
Zm00001d024695	Zm00001d024697	11.2624115321	0.459389213775	0.400966183575	Syntenic
Zm00001d024725	Zm00001d024726	8.60510007467	0.683046683047	0.679775280899	Syntenic
Zm00001d024734	Zm00001d024735	10.3417140004	0.704225352113	0.694214876033	Syntenic
Zm00001d024735	Zm00001d024738	11.2781824734	0.694214876033	0.668633235005	Syntenic
Zm00001d024738	Zm00001d024740	11.2781824734	0.668633235005	0.663617886179	Syntenic
Zm00001d024740	Zm00001d010924	11.733195877	0.663617886179	0.717111770524	Syntenic
Zm00001d024745	Zm00001d024749	2.1399462447	0.654867256637	0.65055387714	Syntenic
Zm00001d024749	Zm00001d024750	3.27256191804	0.65055387714	0.642857142857	Syntenic
Zm00001d024750	Zm00001d024751	3.27256191804	0.642857142857	0.654867256637	Syntenic
Zm00001d024751	Zm00001d024752	4.73900357778	0.654867256637	0.651026392962	Syntenic
Zm00001d024752	Zm00001d024753	11.7232972388	0.651026392962	0.672549019608	Syntenic
Zm00001d024753	Zm00001d010924	3.92773373733	0.672549019608	0.717111770524	Syntenic
Zm00001d024759	Zm00001d024760	8.49215524106	0.514788169464	0.461352657005	Syntenic
Zm00001d024760	Zm00001d024761	0.387199466897	0.461352657005	0.481262327416	Syntenic
Zm00001d024770	Zm00001d024771	11.7227781214	0.654761904762	0.670391061453	Syntenic
Zm00001d024798	Zm00001d024799	4.91958290127	0.689655172414	0.505050505051	Syntenic
Zm00001d024799	Zm00001d024800	6.92578630611	0.505050505051	0.583333333333	Syntenic
Zm00001d024800	Zm00001d024802	11.7404934305	0.583333333333	0.581300813008	Syntenic
Zm00001d024809	Zm00001d024810	8.93775109821	0.558652729384	0.424552429668	Syntenic
Zm00001d024810	Zm00001d024814	0.973077525715	0.424552429668	0.455082742317	Syntenic
Zm00001d024843	Zm00001d024850	11.6983782966	0.66455026455	0.650843881857	Syntenic
Zm00001d024850	Zm00001d024851	0.175463957693	0.650843881857	0.650843881857	Syntenic
Zm00001d024851	Zm00001d024852	7.62108014144	0.650843881857	0.657172995781	Syntenic
Zm00001d024852	Zm00001d024853	11.6983782966	0.657172995781	0.647058823529	Syntenic
Zm00001d024897	Zm00001d024900	11.8045521373	0.544871794872	0.548076923077	Syntenic
Zm00001d024906	Zm00001d024907	1.18110547335	0.690909090909	0.645956607495	Syntenic
Zm00001d024943	Zm00001d024946	11.7339675363	0.667292057536	0.689296636086	Syntenic
Zm00001d025019	Zm00001d025022	11.727289794	0.673444976077	0.659649122807	Syntenic
Zm00001d025036	Zm00001d025037	0.546736317037	0.588989441931	0.557388316151	Syntenic
Zm00001d025185	Zm00001d025193	2.80983289098	0.466085271318	0.467023172906	Syntenic
Zm00001d025225	Zm00001d025226	11.7623220156	0.803278688525	0.775862068966	Syntenic
Zm00001d025253	Zm00001d025255	11.8018572814	0.570089076418	0.607476635514	Syntenic
Zm00001d025265	Zm00001d025267	8.17826369664	0.547138047138	0.550964187328	Syntenic
Zm00001d025354	Zm00001d025355	11.7076781876	0.677328843996	0.666666666667	Syntenic
Zm00001d025381	Zm00001d025382	0.289923687163	0.664728682171	0.671532846715	Syntenic
Zm00001d025383	Zm00001d025388	5.10135462773	0.555417185554	0.566833751044	Syntenic
Zm00001d025388	Zm00001d025390	11.7410757855	0.566833751044	0.589069670421	Syntenic
Zm00001d025389	Zm00001d025392	0.18577586856	0.467098166127	0.445454545455	Syntenic
Zm00001d025390	Zm00001d025391	0.14087081079	0.589069670421	0.588477366255	Syntenic
Zm00001d025391	Zm00001d025393	0.0253514264132	0.588477366255	0.589300411523	Syntenic
Zm00001d025392	Zm00001d025395	0.0759714094404	0.445454545455	0.445454545455	Syntenic
Zm00001d025393	Zm00001d025394	0.14087081079	0.589300411523	0.585489599188	Syntenic
Zm00001d025394	Zm00001d025396	0.14087081079	0.585489599188	0.588669950739	Syntenic
Zm00001d025395	Zm00001d025397	11.7410541457	0.445454545455	0.500805152979	Syntenic
Zm00001d025491	Zm00001d025504	0.312275307397	0.498630136986	0.515394912985	Syntenic
Zm00001d025572	Zm00001d025573	1.28818531988	0.713254593176	0.654266958425	Syntenic
Zm00001d025584	Zm00001d025585	1.39679915728	0.4459582198	0.441416893733	Syntenic
Zm00001d025592	Zm00001d025596	9.05397080466	0.468801313629	0.446502057613	Syntenic
Zm00001d025593	Zm00001d025599	0.481749870822	0.637788778878	0.63696369637	Syntenic
Zm00001d025596	Zm00001d025597	9.05397080466	0.446502057613	0.624	Syntenic
Zm00001d025597	Zm00001d025598	8.44490764478	0.624	0.507161458333	Syntenic
Zm00001d025598	Zm00001d025603	8.44490764478	0.507161458333	0.618279569892	Syntenic
Zm00001d025599	Zm00001d025607	6.22912782361	0.63696369637	0.632707774799	Syntenic
Zm00001d025603	Zm00001d025605	8.44490764478	0.618279569892	0.464539007092	Syntenic
Zm00001d025605	Zm00001d025606	1.7116906798	0.464539007092	0.506510416667	Syntenic
Zm00001d025606	Zm00001d025609	9.05397080466	0.506510416667	0.526570048309	Syntenic
Zm00001d025609	Zm00001d025611	9.05397080466	0.526570048309	0.506510416667	Syntenic
Zm00001d025629	Zm00001d025633	0.00110262237668	0.500961538462	0.500961538462	Syntenic
Zm00001d025808	Zm00001d025812	4.45238861087	0.612431444241	0.614868982328	Syntenic
Zm00001d025846	Zm00001d025847	6.34832317651	0.641666666667	0.606440071556	Syntenic
Zm00001d025887	Zm00001d025888	7.16390686489	0.589707927677	0.517482517483	Syntenic
Zm00001d025920	Zm00001d025921	11.7393687193	0.681094527363	0.670995670996	Syntenic
Zm00001d025922	Zm00001d025923	10.7320561765	0.61858974359	0.610932475884	Syntenic
Zm00001d026026	Zm00001d026028	6.98918840338	0.697722567288	0.680412371134	Syntenic
Zm00001d026133	Zm00001d026134	11.7340408356	0.609427609428	0.656462585034	Syntenic
Zm00001d026160	Zm00001d026162	11.7250553716	0.651741293532	0.683950617284	Syntenic
Zm00001d026162	Zm00001d026163	4.28625908263	0.683950617284	0.675105485232	Syntenic
Zm00001d026169	Zm00001d026170	1.30093291867	0.672354948805	0.657794676806	Syntenic
Zm00001d026170	Zm00001d026171	11.7215710004	0.657794676806	0.664965986395	Syntenic
Zm00001d026177	Zm00001d026178	6.31924713692	0.674698795181	0.682835820896	Syntenic
Zm00001d026182	Zm00001d026184	9.44549592109	0.749593495935	0.70011148272	Syntenic
Zm00001d026184	Zm00001d026191	11.7299072846	0.70011148272	0.730627306273	Syntenic
Zm00001d026197	Zm00001d026203	7.86967660096	0.642156862745	0.675369886858	Syntenic
Zm00001d026203	Zm00001d026204	7.86967660096	0.675369886858	0.676767676768	Syntenic
Zm00001d026250	Zm00001d026251	11.7386701886	0.693430656934	0.64833906071	Syntenic
Zm00001d026369	Zm00001d026370	0.781791780711	0.654891304348	0.664728682171	Syntenic
Zm00001d026370	Zm00001d026371	11.7357026711	0.664728682171	0.650289017341	Syntenic
Zm00001d026382	Zm00001d026383	11.7344681342	0.474689589303	0.618670886076	Syntenic
Zm00001d026406	Zm00001d026412	0.00217647837463	0.646766169154	0.609649122807	Syntenic
Zm00001d026412	Zm00001d026413	0.00217647837463	0.609649122807	0.570881226054	Syntenic
Zm00001d026454	Zm00001d026456	1.61479239966	0.742424242424	0.691983122363	Syntenic
Zm00001d026557	Zm00001d026558	11.7773798847	0.637371338084	0.637371338084	Syntenic
Zm00001d026588	Zm00001d026589	1.71617277431	0.578268876611	0.695035460993	Syntenic
Zm00001d026661	Zm00001d026663	11.7217150466	0.659544159544	0.643410852713	Syntenic
Zm00001d027281	Zm00001d027283	11.7340430585	0.660583941606	0.646812957158	Syntenic
Zm00001d027283	Zm00001d047087	11.7340430585	0.646812957158	0.672473867596	Syntenic
Zm00001d027290	Zm00001d027291	11.8269964309	0.694736842105	0.698850574713	Syntenic
Zm00001d027488	Zm00001d027489	11.7601625452	0.683703703704	0.691056910569	Syntenic
Zm00001d027508	Zm00001d027509	7.92899008313	0.615384615385	0.68085106383	Syntenic
Zm00001d027509	Zm00001d048341	5.20961080422	0.68085106383	0.597333333333	Syntenic
Zm00001d027524	Zm00001d027525	5.38085906338	0.661577608142	0.665384615385	Syntenic
Zm00001d027534	Zm00001d027535	0.166065257574	0.699404761905	0.667700258398	Syntenic
Zm00001d027539	Zm00001d027540	2.2939897281	0.673202614379	0.632743362832	Syntenic
Zm00001d027540	Zm00001d027541	2.62615727735	0.632743362832	0.563876651982	Syntenic
Zm00001d027541	Zm00001d027542	11.7341634175	0.563876651982	0.556944444444	Syntenic
Zm00001d027542	Zm00001d048353	2.2939897281	0.556944444444	0.632743362832	Syntenic
Zm00001d027570	Zm00001d027571	1.28149968483	0.522346368715	0.5325	Syntenic
Zm00001d027571	Zm00001d027572	11.7272517699	0.5325	0.543333333333	Syntenic
Zm00001d027578	Zm00001d027580	4.21554255937	0.43359375	0.454225352113	Syntenic
Zm00001d027599	Zm00001d027601	11.7312269764	0.679511881824	0.629353233831	Syntenic
Zm00001d027610	Zm00001d027611	11.7228164447	0.557328605201	0.596945551129	Syntenic
Zm00001d027621	Zm00001d027622	11.7181071378	0.697374276814	0.530543530544	Syntenic
Zm00001d027638	Zm00001d027639	11.7184624831	0.668789808917	0.652416356877	Syntenic
Zm00001d027639	Zm00001d027642	11.7184624831	0.652416356877	0.701030927835	Syntenic
Zm00001d027642	Zm00001d027643	0.419827812512	0.701030927835	0.698412698413	Syntenic
Zm00001d027643	Zm00001d048387	4.13232018533	0.698412698413	0.674115456238	Syntenic
Zm00001d027678	Zm00001d027679	11.7380617849	0.712301587302	0.707482993197	Syntenic
Zm00001d027684	Zm00001d027685	11.7315661581	0.72186836518	0.745874587459	Syntenic
Zm00001d027686	Zm00001d027687	0.00569700723511	0.704834605598	0.684444444444	Syntenic
Zm00001d027717	Zm00001d027718	7.59170824532	0.681274900398	0.705808080808	Syntenic
Zm00001d027819	Zm00001d027820	11.718609281	0.456140350877	0.441919191919	Syntenic
Zm00001d027820	Zm00001d027821	4.20131260121	0.441919191919	0.425925925926	Syntenic
Zm00001d027852	Zm00001d027853	2.56205564966	0.666666666667	0.746177370031	Syntenic
Zm00001d027855	Zm00001d027859	11.8186534297	0.594982078853	0.651340996169	Syntenic
Zm00001d027864	Zm00001d027866	11.7882018538	0.723577235772	0.623563218391	Syntenic
Zm00001d027887	Zm00001d027888	10.4169301582	0.698170731707	0.70202020202	Syntenic
Zm00001d027899	Zm00001d027900	10.1787175378	0.717171717172	0.684729064039	Syntenic
Zm00001d027900	Zm00001d027901	11.7225445381	0.684729064039	0.767399267399	Syntenic
Zm00001d027901	Zm00001d048263	9.74205599936	0.767399267399	0.753371868979	Syntenic
Zm00001d027946	Zm00001d027948	0.751043401696	0.67042042042	0.674924924925	Syntenic
Zm00001d027954	Zm00001d027956	11.7330478729	0.495446265938	0.487060041408	Syntenic
Zm00001d027955	Zm00001d027957	11.7361986589	0.539594843462	0.573490813648	Syntenic
Zm00001d027978	Zm00001d027979	4.96575491989	0.653780068729	0.647497337593	Syntenic
Zm00001d027995	Zm00001d027996	0.770109554388	0.618921308576	0.628361858191	Syntenic
Zm00001d028002	Zm00001d028003	11.730843048	0.584097859327	0.606625258799	Syntenic
Zm00001d028003	Zm00001d048222	3.11904546948	0.606625258799	0.564220183486	Syntenic
Zm00001d028008	Zm00001d028009	2.59359937346	0.442401960784	0.530516431925	Syntenic
Zm00001d028062	Zm00001d028063	0.446367923573	0.57326007326	0.65749235474	Syntenic
Zm00001d028144	Zm00001d028151	2.83020888839	0.660963244613	0.68253968254	Syntenic
Zm00001d028162	Zm00001d028164	1.51482433157	0.492159838139	0.594900849858	Syntenic
Zm00001d028164	Zm00001d048187	11.7242984042	0.594900849858	0.462484624846	Syntenic
Zm00001d028249	Zm00001d028252	0.061073040469	0.555084745763	0.566308243728	Syntenic
Zm00001d028312	Zm00001d028314	4.13800008667	0.553478712357	0.601063829787	Syntenic
Zm00001d028314	Zm00001d028315	11.7293088159	0.601063829787	0.492647058824	Syntenic
Zm00001d028347	Zm00001d028348	11.7249409799	0.668650793651	0.674579624135	Syntenic
Zm00001d028348	Zm00001d028349	9.79520888161	0.674579624135	0.67263681592	Syntenic
