Gene	UpstreamTE	DownstreamTE	SameFam	UpstreamBP	DownstreamBP
Zm00001d008671	LX13049B73v4S0303_NA_SoloLTR	LC00019B73v400341_giepum_LTRsimilarity99.82	0	9073	18844
Zm00001d008674	LG01499B73v400001_NA_LTRsimilarity89.92	LC00137B73v400023_NA_LTRsimilarity92.43	0	5469	1165
Zm00001d008769	LG00005B73v402829_xilon-diguus_LTRsimilarity97.66	LC21526B73v400001_NA_LTRsimilarity89.02	0	52877	34323
Zm00001d008772	LG00005B73v402829_xilon-diguus_LTRsimilarity97.66	LC21526B73v400001_NA_LTRsimilarity89.02	0	69985	15036
Zm00001d008899	LX06633B73v400001_NA_LTRsimilarity87.8	LC00022B73v400332_NA_LTRsimilarity95.84	0	647	4049
Zm00001d008901	LG00003B73v406820_huck_LTRsimilarity85.13	LG00012B73v400357_NA_LTRsimilarity90.06	0	5460	40406
Zm00001d008903	LG00003B73v406820_huck_LTRsimilarity85.13	LG00012B73v400357_NA_LTRsimilarity90.06	0	35562	9839
Zm00001d008905	LG00001B73v410817_cinful-zeon_LTRsimilarity98.11	LC00002B73v408573_ji_LTRsimilarity94.72	0	11643	29341
Zm00001d008925	LX00066B73v400057_NA_LTRsimilarity98.6	LC00048B73v400050_NA_LTRsimilarity88.98	0	4340	1069
Zm00001d008927	LG00011B73v400754_milt_LTRsimilarity87.43	LG00003B73v406826_huck_LTRsimilarity98.58	0	981	4054
Zm00001d008928	LC00002B73v408581_ji_LTRsimilarity99.09	LC00002B73v408582_ji_LTRsimilarity94	1	8089	484
Zm00001d008929	LC00004B73v407479_opie_LTRsimilarity96.71	LG00005B73v402840_xilon-diguus_LTRsimilarity96.79	0	2322	11080
Zm00001d008934	LG00028B73v400221_tekay_LTRsimilarity96.25	LC00029B73v400176_NA_LTRsimilarity91.48	0	15435	2418
Zm00001d008985	LG00012B73v400372_NA_LTRsimilarity90.36	LC00048B73v400051_NA_LTRsimilarity90.55	0	3348	3247
Zm00001d008987	LG06606B73v400001_NA_LTRsimilarity92.17	LG00237B73v400007_NA_LTRsimilarity85.06	0	22844	1718
Zm00001d008990	LG06603B73v400001_NA_LTRsimilarity99.59	LC00002B73v408596_ji_LTRsimilarity98.27	0	2600	13090
Zm00001d009082	LG00001B73v410874_cinful-zeon_LTRsimilarity92.48	LX21450B73v400001_NA_LTRsimilarity87.71	0	15870	12299
Zm00001d009083	LG00001B73v410874_cinful-zeon_LTRsimilarity92.48	LX21450B73v400001_NA_LTRsimilarity87.71	0	18754	9418
Zm00001d009113	LC00004B73v407507_opie_LTRsimilarity97.39	LX06552B73v400001_NA_LTRsimilarity94.83	0	17828	2919
Zm00001d009124	LX06547B73v400001_NA_LTRsimilarity94.41	LX06546B73v400001_NA_LTRsimilarity87.92	0	16894	581
Zm00001d009138	LC00002B73v408638_ji_LTRsimilarity99.4	LC00004B73v407512_opie_LTRsimilarity99.22	0	25303	5709
Zm00001d009140	LG00003B73v406861_huck_LTRsimilarity97.19	LG00001B73v410911_cinful-zeon_LTRsimilarity100	0	18290	6608
Zm00001d009447	LG00001B73v411156_cinful-zeon_LTRsimilarity94.73	LC00025B73v400285_NA_LTRsimilarity91.8	0	5745	2822
Zm00001d009448	LG00001B73v411157_cinful-zeon_LTRsimilarity98.1	LC00052B73v400101_raider_LTRsimilarity99.24	0	7470	854
Zm00001d009461	LX06389B73v400001_NA_LTRsimilarity94.24	LG00374B73v400001_NA_LTRsimilarity92.14	0	7527	11510
Zm00001d009462	LX21295B73v400001_NA_LTRsimilarity96.7	LG00051B73v400038_NA_LTRsimilarity95.13	0	6383	9673
Zm00001d009489	LC00013B73v400718_ruda_LTRsimilarity88.56	LG00011B73v400765_milt_LTRsimilarity89.5	0	19732	5383
Zm00001d009490	LX01173B73v400003_NA_LTRsimilarity90.79	LG00003B73v406947_huck_LTRsimilarity99.08	0	7535	4707
Zm00001d009566	LG00542B73v4S0385_NA_SoloLTR	LG00037B73v400185_NA_LTRsimilarity92.72	0	24715	8154
Zm00001d009567	LG00542B73v4S0385_NA_SoloLTR	LG00037B73v400185_NA_LTRsimilarity92.72	0	27869	4928
Zm00001d009600	LG00003B73v406962_huck_LTRsimilarity98.56	LC00002B73v408734_ji_LTRsimilarity96.71	0	7903	866
Zm00001d009603	LG00003B73v406964_huck_LTRsimilarity91.88	LC00033B73v400246_NA_LTRsimilarity91.87	0	392	20548
Zm00001d009605	LC00004B73v407597_opie_LTRsimilarity91.47	LG06352B73v400001_NA_LTRsimilarity99.18	0	12147	13955
Zm00001d009650	LC00002B73v408741_ji_LTRsimilarity95.28	LG00111B73v400030_NA_LTRsimilarity91.63	0	4488	2649
Zm00001d009652	LG00024B73v400332_CRM1_LTRsimilarity95.27	LC00002B73v408742_ji_LTRsimilarity90.45	0	8538	4453
Zm00001d009653	LC00022B73v400338_NA_LTRsimilarity92.95	LG00003B73v406970_huck_LTRsimilarity89.22	0	14365	765
Zm00001d009657	LG00010B73v400724_NA_LTRsimilarity98.95	LG00001B73v411225_cinful-zeon_LTRsimilarity96.35	0	366	6706
Zm00001d009705	LG00003B73v406975_huck_LTRsimilarity92.23	LG00010B73v400725_NA_LTRsimilarity93.63	0	23093	3012
Zm00001d009706	LC00004B73v407613_opie_LTRsimilarity97.4	LG00007B73v401826_grande_LTRsimilarity93.31	0	3607	19227
Zm00001d009727	LG00001B73v411245_cinful-zeon_LTRsimilarity99.41	LC00070B73v400037_NA_LTRsimilarity98.06	0	3466	3763
Zm00001d009728	LG00001B73v411245_cinful-zeon_LTRsimilarity99.41	LC00070B73v400037_NA_LTRsimilarity98.06	0	8616	373
Zm00001d009732	LG00003B73v406983_huck_LTRsimilarity98.61	LG00051B73v400048_NA_LTRsimilarity97.23	0	14998	657
Zm00001d009734	LC00002B73v408762_ji_LTRsimilarity93.8	LG00005B73v402926_xilon-diguus_LTRsimilarity99.67	0	14664	24634
Zm00001d009733	LG00001B73v411252_cinful-zeon_LTRsimilarity93.46	LX21242B73v400001_NA_LTRsimilarity97.88	0	6627	1676
Zm00001d009735	LG00005B73v402926_xilon-diguus_LTRsimilarity99.67	LC21241B73v400001_NA_LTRsimilarity87.7	0	4721	12780
Zm00001d009868	LG00111B73v400011_NA_LTRsimilarity90.61	LG00003B73v407011_huck_LTRsimilarity89.7	0	3289	1006
Zm00001d009870	LC00002B73v408792_ji_LTRsimilarity91.57	LX06278B73v400001_NA_LTRsimilarity85.24	0	2304	2390
Zm00001d009894	LG00001B73v411324_cinful-zeon_LTRsimilarity89.84	LX01212B73v400004_NA_LTRsimilarity99.57	0	4097	10618
Zm00001d009895	LG00051B73v400055_NA_LTRsimilarity96.79	LG00115B73v400019_NA_LTRsimilarity93.41	0	20982	6687
Zm00001d009923	LC00002B73v408805_ji_LTRsimilarity92.41	LG00001B73v411334_cinful-zeon_LTRsimilarity95.68	0	6837	1054
Zm00001d009924	LC00004B73v407651_opie_LTRsimilarity97.02	LG00001B73v411335_cinful-zeon_LTRsimilarity97.82	0	11807	15059
Zm00001d009948	LC01794B73v400002_NA_LTRsimilarity92.95	LG00582B73v400003_NA_LTRsimilarity87.71	0	7369	6095
Zm00001d009950	LG00001B73v411355_cinful-zeon_LTRsimilarity96.28	LG00051B73v400059_NA_LTRsimilarity95.37	0	9519	1173
Zm00001d010034	LC00002B73v408847_ji_LTRsimilarity99.47	LG02443B73v400001_NA_LTRsimilarity93.37	0	5651	15082
Zm00001d010036	LG00020B73v4S0050_uwum_SoloLTR	LG00003B73v407053_huck_LTRsimilarity88.75	0	9735	1942
Zm00001d010093	LG00131B73v400010_NA_LTRsimilarity87.25	LC00032B73v400241_ebel_LTRsimilarity99.31	0	44859	3194
Zm00001d010094	LC00032B73v400241_ebel_LTRsimilarity99.31	LX06212B73v400001_NA_LTRsimilarity86.02	0	10652	348
Zm00001d010102	LC00392B73v400007_sofi_LTRsimilarity96.55	LC00392B73v400008_sofi_LTRsimilarity96.12	1	36935	6296
Zm00001d010105	LG00003B73v407062_huck_LTRsimilarity98.72	LG21153B73v400001_NA_LTRsimilarity99.32	0	6455	4391
Zm00001d010098	LX06212B73v400001_NA_LTRsimilarity86.02	LG19182B73v400001_NA_LTRsimilarity93.63	0	32959	33594
Zm00001d010099	LC00392B73v400007_sofi_LTRsimilarity96.55	LG19182B73v400001_NA_LTRsimilarity93.63	0	13463	19249
Zm00001d010103	LC00392B73v400007_sofi_LTRsimilarity96.55	LC02441B73v400001_NA_LTRsimilarity95.19	0	38788	8570
Zm00001d010104	LG00003B73v407062_huck_LTRsimilarity98.72	LG21153B73v400001_NA_LTRsimilarity99.32	0	3073	6255
Zm00001d010152	LX02112B73v400003_NA_LTRsimilarity99.45	LG06199B73v400001_NA_LTRsimilarity96.09	0	23982	9852
Zm00001d010162	LG00221B73v400011_NA_LTRsimilarity95.65	LG00017B73v400376_dagaf_LTRsimilarity97.59	0	12861	1662
Zm00001d010232	LC00002B73v408879_ji_LTRsimilarity97.47	LG00005B73v402982_xilon-diguus_LTRsimilarity98.14	0	25384	2059
Zm00001d010233	LC00002B73v408880_ji_LTRsimilarity91.82	LC00023B73v400401_wiwa_LTRsimilarity99.53	0	6526	8469
Zm00001d010251	LC00002B73v408887_ji_LTRsimilarity88.29	LC01826B73v400002_NA_LTRsimilarity92.51	0	2371	7169
Zm00001d010255	LG06183B73v400001_NA_LTRsimilarity87.16	LX18139B73v400001_NA_LTRsimilarity97.44	0	6937	2315
Zm00001d010296	LG06173B73v400001_NA_LTRsimilarity95.49	LG06172B73v400001_NA_LTRsimilarity92.44	0	1139	472
Zm00001d010297	LG00010B73v400736_NA_LTRsimilarity97.85	LX06171B73v400001_NA_LTRsimilarity94.61	0	14037	461
Zm00001d010299	LG00001B73v411434_cinful-zeon_LTRsimilarity99.09	LG00001B73v411435_cinful-zeon_LTRsimilarity97.44	1	4203	3068
Zm00001d010302	LX06170B73v400001_NA_LTRsimilarity93.18	LC00004B73v407728_opie_LTRsimilarity96.25	0	7062	6969
Zm00001d010343	LG00003B73v407115_huck_LTRsimilarity93.16	LC00033B73v400120_NA_LTRsimilarity98.32	0	1242	8187
Zm00001d010345	LC00002B73v408913_ji_LTRsimilarity99.85	LX06154B73v400001_NA_LTRsimilarity97.92	0	22890	1092
Zm00001d010348	LC00002B73v408913_ji_LTRsimilarity99.85	LX06153B73v400001_NA_LTRsimilarity96.83	0	38139	16032
Zm00001d010344	LC00002B73v408913_ji_LTRsimilarity99.85	LX06154B73v400001_NA_LTRsimilarity97.92	0	14461	9999
Zm00001d010347	LC00002B73v408913_ji_LTRsimilarity99.85	LX06153B73v400001_NA_LTRsimilarity96.83	0	29859	25214
Zm00001d010356	LG00053B73v400090_milt_LTRsimilarity90.82	LG21096B73v400001_NA_LTRsimilarity91.46	0	487	3427
Zm00001d010397	LG00009B73v401215_gyma_LTRsimilarity98.74	LC00004B73v407744_opie_LTRsimilarity94.91	0	12168	6863
Zm00001d010398	LG00005B73v402999_xilon-diguus_LTRsimilarity97.5	LC00033B73v400122_NA_LTRsimilarity98.72	0	10362	1105
Zm00001d010442	LC00062B73v400050_NA_LTRsimilarity89.07	LG00071B73v400039_NA_LTRsimilarity94.36	0	19887	3599
Zm00001d010448	LG00001B73v411474_cinful-zeon_LTRsimilarity98.95	LX06128B73v400001_NA_LTRsimilarity98.76	0	10598	1996
Zm00001d010450	LC00059B73v400082_opie_LTRsimilarity90.19	LG00012B73v400517_NA_LTRsimilarity90.84	0	16830	3831
Zm00001d010451	LG06126B73v400001_NA_LTRsimilarity94.38	LG00001B73v411476_cinful-zeon_LTRsimilarity93.29	0	10497	982
Zm00001d010592	LX08164B73v4S0001_NA_SoloLTR	LG00007B73v401870_grande_LTRsimilarity97.33	0	5116	5929
Zm00001d010593	LX08164B73v4S0001_NA_SoloLTR	LG00007B73v401870_grande_LTRsimilarity97.33	0	10073	1450
Zm00001d010649	LC00002B73v408989_ji_LTRsimilarity90.49	LG00037B73v400191_NA_LTRsimilarity96	0	5163	7595
Zm00001d010650	LC00002B73v408989_ji_LTRsimilarity90.49	LG00037B73v400191_NA_LTRsimilarity96	0	8259	4586
Zm00001d010673	LX06085B73v400001_NA_LTRsimilarity98.55	LC00002B73v408997_ji_LTRsimilarity87.08	0	11565	10409
Zm00001d010675	LC00086B73v4S0031_NA_SoloLTR	LC00033B73v400137_NA_LTRsimilarity92.04	0	1233	8945
Zm00001d010689	LG00001B73v411525_cinful-zeon_LTRsimilarity92.77	LC00325B73v400007_NA_LTRsimilarity92.82	0	1338	5611
Zm00001d010690	LX03688B73v400002_prem1_LTRsimilarity98.67	LG00495B73v400006_NA_LTRsimilarity90.94	0	4635	12979
Zm00001d010732	LC00013B73v400738_ruda_LTRsimilarity99.22	LC00002B73v409010_ji_LTRsimilarity93.81	0	1464	12884
Zm00001d010733	LC00013B73v400738_ruda_LTRsimilarity99.22	LC00002B73v409010_ji_LTRsimilarity93.81	0	3859	9874
Zm00001d010749	LG00006B73v402630_flip_LTRsimilarity97.45	LC00002B73v409012_ji_LTRsimilarity94.56	0	16878	5999
Zm00001d010751	LG00005B73v403023_xilon-diguus_LTRsimilarity97.25	LC00002B73v409014_ji_LTRsimilarity99.62	0	2279	17739
Zm00001d010762	LX21050B73v400001_NA_LTRsimilarity92.73	LX19136B73v400001_NA_LTRsimilarity88.44	0	2477	19241
Zm00001d010771	LX06069B73v400001_NA_LTRsimilarity85.39	LC00016B73v4S0164_NA_SoloLTR	0	2393	5157
Zm00001d010774	LX21049B73v400001_NA_LTRsimilarity93.64	LX06068B73v400001_NA_LTRsimilarity98.88	0	2477	518
Zm00001d010764	LX21050B73v400001_NA_LTRsimilarity92.73	LX03500B73v400001_NA_LTRsimilarity91.61	0	23399	5470
Zm00001d010770	LC00050B73v400099_NA_LTRsimilarity97.48	LX06069B73v400001_NA_LTRsimilarity85.39	0	3558	6054
Zm00001d010773	LG00001B73v411536_cinful-zeon_LTRsimilarity98.46	LX21049B73v400001_NA_LTRsimilarity93.64	0	16244	6211
Zm00001d010779	LC00004B73v407818_opie_LTRsimilarity99.11	LG00011B73v400789_milt_LTRsimilarity90.58	0	9278	3457
Zm00001d010782	LG00001B73v411537_cinful-zeon_LTRsimilarity96.57	LX21048B73v400001_NA_LTRsimilarity87.85	0	2926	16859
Zm00001d010768	LC00004B73v407816_opie_LTRsimilarity94.12	LC00016B73v400463_NA_LTRsimilarity97.45	0	22540	956
Zm00001d010772	LC00016B73v4S0164_NA_SoloLTR	LC00075B73v400033_NA_LTRsimilarity97.15	0	1213	2503
Zm00001d010780	LX03500B73v400002_NA_LTRsimilarity91.75	LG00001B73v411537_cinful-zeon_LTRsimilarity96.57	0	8916	2851
Zm00001d010775	LX21049B73v400001_NA_LTRsimilarity93.64	LX06068B73v400001_NA_LTRsimilarity98.88	0	2631	508
Zm00001d010776	LX21049B73v400001_NA_LTRsimilarity93.64	LC00004B73v407817_opie_LTRsimilarity92.91	0	17974	8039
Zm00001d010870	LG00008B73v402051_doke_LTRsimilarity96.65	LG00020B73v4S0052_uwum_SoloLTR	0	13019	3161
Zm00001d010871	LC00013B73v400740_ruda_LTRsimilarity97.4	LC00033B73v400299_NA_LTRsimilarity90.88	0	8151	11980
Zm00001d010875	LC00033B73v400148_NA_LTRsimilarity99.61	LX19129B73v400001_NA_LTRsimilarity93.09	0	22667	28998
Zm00001d010876	LG18414B73v400001_NA_LTRsimilarity88.69	LX19129B73v400001_NA_LTRsimilarity93.09	0	1265	6328
Zm00001d010924	LC00002B73v409051_ji_LTRsimilarity97.67	LG00010B73v400745_NA_LTRsimilarity87.96	0	14900	1261
Zm00001d010925	LG00001B73v411568_cinful-zeon_LTRsimilarity92.32	LG06040B73v400001_NA_LTRsimilarity91.12	0	2662	3540
Zm00001d010926	LG00001B73v411568_cinful-zeon_LTRsimilarity92.32	LC00033B73v400152_NA_LTRsimilarity92.87	0	4052	16824
Zm00001d011004	LC00002B73v409069_ji_LTRsimilarity99.32	LX21012B73v400001_NA_LTRsimilarity94.83	0	20326	46917
Zm00001d011005	LC00002B73v409069_ji_LTRsimilarity99.32	LX21012B73v400001_NA_LTRsimilarity94.83	0	23951	42748
Zm00001d011014	LC00019B73v400364_giepum_LTRsimilarity98.99	LG18411B73v400001_NA_LTRsimilarity91.18	0	7972	223
Zm00001d011017	LG00001B73v411585_cinful-zeon_LTRsimilarity92.29	LG02422B73v400001_NA_LTRsimilarity91.38	0	4939	592
Zm00001d011026	LC00002B73v409073_ji_LTRsimilarity94.19	LG00005B73v403038_xilon-diguus_LTRsimilarity93.85	0	5561	8626
Zm00001d011028	LC00002B73v409073_ji_LTRsimilarity94.19	LG00005B73v403038_xilon-diguus_LTRsimilarity93.85	0	14745	948
Zm00001d011034	LC00004B73v407857_opie_LTRsimilarity99.61	LC06029B73v400001_NA_LTRsimilarity100	0	2046	15495
Zm00001d011035	LC00004B73v407857_opie_LTRsimilarity99.61	LC06029B73v400001_NA_LTRsimilarity100	0	5821	12516
Zm00001d011072	LG06023B73v400001_NA_LTRsimilarity92.41	LC00002B73v409081_ji_LTRsimilarity90.95	0	8401	12237
Zm00001d011073	LG00005B73v403041_xilon-diguus_LTRsimilarity98.99	LG00003B73v407246_huck_LTRsimilarity90.52	0	1838	25807
Zm00001d011079	LG00003B73v407249_huck_LTRsimilarity93.69	LC00962B73v400005_NA_LTRsimilarity97.04	0	28783	2508
Zm00001d011080	LC00026B73v400292_NA_LTRsimilarity99.07	LX04591B73v400002_NA_LTRsimilarity96.18	0	7788	8327
Zm00001d011086	LC00004B73v407861_opie_LTRsimilarity92.73	LX06019B73v400001_NA_LTRsimilarity99.59	0	18314	8488
Zm00001d011087	LC00004B73v407861_opie_LTRsimilarity92.73	LX06019B73v400001_NA_LTRsimilarity99.59	0	26036	451
Zm00001d011260	LX05991B73v400001_NA_LTRsimilarity99.54	LC00025B73v400360_NA_LTRsimilarity86.36	0	5319	14294
Zm00001d011262	LX05991B73v400001_NA_LTRsimilarity99.54	LC00025B73v400360_NA_LTRsimilarity86.36	0	10776	11084
Zm00001d011291	LX05987B73v400001_NA_LTRsimilarity99.67	LX19108B73v400001_NA_LTRsimilarity94.4	0	3809	1844
Zm00001d011292	LX05987B73v400001_NA_LTRsimilarity99.67	LX19108B73v400001_NA_LTRsimilarity94.4	0	3834	1897
Zm00001d011315	LC00002B73v409135_ji_LTRsimilarity94.95	LC00016B73v400469_NA_LTRsimilarity99.48	0	3409	51959
Zm00001d011319	LC00002B73v409135_ji_LTRsimilarity94.95	LC00016B73v400469_NA_LTRsimilarity99.48	0	37363	18278
Zm00001d011326	LG00001B73v411632_cinful-zeon_LTRsimilarity99.54	LC19107B73v400001_NA_LTRsimilarity85.92	0	3765	9376
Zm00001d011327	LG00001B73v411634_cinful-zeon_LTRsimilarity98.61	LC00048B73v400106_NA_LTRsimilarity93.18	0	2937	7512
Zm00001d011340	LC00016B73v400470_NA_LTRsimilarity98.25	LC00054B73v400071_NA_LTRsimilarity93.72	0	6806	2943
Zm00001d011342	LC00054B73v400071_NA_LTRsimilarity93.72	LX05983B73v400001_NA_LTRsimilarity96.45	0	15797	11292
Zm00001d011345	LX05983B73v400001_NA_LTRsimilarity96.45	LG00007B73v401883_grande_LTRsimilarity95.47	0	2593	14043
Zm00001d011348	LX05982B73v400001_NA_LTRsimilarity92.11	LC00002B73v409143_ji_LTRsimilarity93.62	0	17502	12057
Zm00001d011349	LX05982B73v400001_NA_LTRsimilarity92.11	LC00002B73v409143_ji_LTRsimilarity93.62	0	19594	7869
Zm00001d011367	LG00001B73v411644_cinful-zeon_LTRsimilarity99.49	LC00153B73v400013_NA_LTRsimilarity96.58	0	9923	16673
Zm00001d011368	LC05977B73v400001_NA_LTRsimilarity98.05	LC00153B73v400013_NA_LTRsimilarity96.58	0	3504	912
Zm00001d011417	LG00006B73v402645_flip_LTRsimilarity93.66	LC00025B73v400316_NA_LTRsimilarity93.23	0	4968	19021
Zm00001d011418	LG00006B73v402645_flip_LTRsimilarity93.66	LC00025B73v400316_NA_LTRsimilarity93.23	0	18811	5315
Zm00001d011419	LC00004B73v407917_opie_LTRsimilarity99.2	LX19105B73v400001_NA_LTRsimilarity94.97	0	15870	14533
Zm00001d011420	LC00004B73v407917_opie_LTRsimilarity99.2	LX19105B73v400001_NA_LTRsimilarity94.97	0	30128	464
Zm00001d011422	LC00002B73v409163_ji_LTRsimilarity96.36	LC01774B73v400002_NA_LTRsimilarity96.72	0	14988	2676
Zm00001d011428	LC00004B73v407918_opie_LTRsimilarity95.48	LG00007B73v401884_grande_LTRsimilarity91.52	0	19520	10493
Zm00001d011429	LG00007B73v401884_grande_LTRsimilarity91.52	LC00025B73v400317_NA_LTRsimilarity94.3	0	949	6595
Zm00001d011550	LC00015B73v400483_NA_LTRsimilarity94.44	LG00003B73v407334_huck_LTRsimilarity92.9	0	5909	3640
Zm00001d011551	LG00003B73v407334_huck_LTRsimilarity92.9	LG12022B73v4S0026_NA_SoloLTR	0	14385	19800
Zm00001d011582	LC00069B73v400038_NA_LTRsimilarity91.69	LG00001B73v411665_cinful-zeon_LTRsimilarity99.54	0	5019	958
Zm00001d011583	LX04516B73v400001_NA_LTRsimilarity87.34	LG00073B73v400017_NA_LTRsimilarity87.81	0	16323	31287
Zm00001d011584	LC00004B73v407938_opie_LTRsimilarity93.77	LG00073B73v400017_NA_LTRsimilarity87.81	0	11159	8299
Zm00001d011589	LC00070B73v400040_NA_LTRsimilarity98.62	LC00064B73v400067_tuteh_LTRsimilarity86.71	0	9920	14531
Zm00001d011590	LC00070B73v400040_NA_LTRsimilarity98.62	LC00064B73v400067_tuteh_LTRsimilarity86.71	0	13978	10605
Zm00001d011625	LG00008B73v402078_doke_LTRsimilarity99.16	LX18406B73v400001_NA_LTRsimilarity93.06	0	5090	10848
Zm00001d011626	LG00008B73v402078_doke_LTRsimilarity99.16	LX18406B73v400001_NA_LTRsimilarity93.06	0	11959	8227
Zm00001d011627	LG00008B73v402078_doke_LTRsimilarity99.16	LX18406B73v400001_NA_LTRsimilarity93.06	0	15526	2381
Zm00001d011628	LG00542B73v4S0397_NA_SoloLTR	LC00135B73v400021_NA_LTRsimilarity86.73	0	7598	2101
Zm00001d011629	LG00072B73v400057_NA_LTRsimilarity90.55	LC00004B73v407950_opie_LTRsimilarity95.29	0	2798	1441
Zm00001d011641	LC00002B73v409200_ji_LTRsimilarity96.37	LC00153B73v400014_NA_LTRsimilarity89.23	0	19477	10315
Zm00001d011643	LG00007B73v401893_grande_LTRsimilarity99.84	LG00003B73v407353_huck_LTRsimilarity92.79	0	12901	18841
Zm00001d011654	LC00004B73v407956_opie_LTRsimilarity98.97	LG00012B73v400875_NA_LTRsimilarity94.88	0	15673	14303
Zm00001d011655	LC00004B73v407956_opie_LTRsimilarity98.97	LG00012B73v400875_NA_LTRsimilarity94.88	0	28600	1307
Zm00001d011656	LG00003B73v407355_huck_LTRsimilarity97.61	LX02409B73v400001_NA_LTRsimilarity85.55	0	22523	1264
Zm00001d011723	LC00004B73v407969_opie_LTRsimilarity95.88	LC00002B73v409215_ji_LTRsimilarity96.62	0	24569	14560
Zm00001d011729	LC00063B73v400025_NA_LTRsimilarity94.64	LC02171B73v400002_NA_LTRsimilarity88.54	0	918	9024
Zm00001d011736	LC00161B73v4S0105_NA_SoloLTR	LG00012B73v400623_NA_LTRsimilarity95.29	0	1215	3438
Zm00001d011737	LC00004B73v407973_opie_LTRsimilarity99.29	LG00003B73v407364_huck_LTRsimilarity93.81	0	19252	21170
Zm00001d011751	LC00002B73v409219_ji_LTRsimilarity99.6	LC00004B73v407977_opie_LTRsimilarity100	0	15370	14613
Zm00001d011752	LC00002B73v409219_ji_LTRsimilarity99.6	LC00004B73v407977_opie_LTRsimilarity100	0	17242	12894
Zm00001d011921	LC00002B73v409248_ji_LTRsimilarity99.77	LG00012B73v400957_NA_LTRsimilarity92.09	0	16969	1636
Zm00001d011922	LG00007B73v401901_grande_LTRsimilarity90.77	LX19084B73v400001_NA_LTRsimilarity98.16	0	5356	14240
Zm00001d011924	LG00007B73v401901_grande_LTRsimilarity90.77	LX19084B73v400001_NA_LTRsimilarity98.16	0	12617	6288
Zm00001d011925	LG00007B73v401901_grande_LTRsimilarity90.77	LX19084B73v400001_NA_LTRsimilarity98.16	0	16868	2488
Zm00001d011926	LG00007B73v401903_grande_LTRsimilarity99.84	LC00462B73v400005_NA_LTRsimilarity97.59	0	8843	12558
Zm00001d011959	LC00004B73v408005_opie_LTRsimilarity95.9	LC00002B73v409251_ji_LTRsimilarity99.19	0	16189	8155
Zm00001d011964	LC00002B73v409251_ji_LTRsimilarity99.19	LX05912B73v400001_NA_LTRsimilarity91.53	0	18489	28038
Zm00001d012021	LG00001B73v411696_cinful-zeon_LTRsimilarity97.97	LG00003B73v407391_huck_LTRsimilarity98.74	0	34125	1828
Zm00001d012022	LG00007B73v401906_grande_LTRsimilarity99.84	LC02406B73v400001_NA_LTRsimilarity95.86	0	4849	2760
Zm00001d012080	LC00025B73v400233_NA_LTRsimilarity96.1	LG00003B73v407394_huck_LTRsimilarity97.27	0	8309	7188
Zm00001d012081	LC00025B73v400233_NA_LTRsimilarity96.1	LG00003B73v407394_huck_LTRsimilarity97.27	0	12144	3359
Zm00001d012092	LC00004B73v408024_opie_LTRsimilarity94.64	LC00016B73v400477_NA_LTRsimilarity91.49	0	5696	6887
Zm00001d012095	LC00004B73v408025_opie_LTRsimilarity95.81	LG00003B73v407398_huck_LTRsimilarity99.45	0	4945	2857
Zm00001d012122	LC00004B73v408029_opie_LTRsimilarity98.5	LC00032B73v400256_ebel_LTRsimilarity100	0	13819	3579
Zm00001d012124	LC00004B73v408029_opie_LTRsimilarity98.5	LC00019B73v400375_giepum_LTRsimilarity98.82	0	18521	19442
Zm00001d012147	LG00363B73v400009_bosohe_LTRsimilarity100	LG00055B73v400070_NA_LTRsimilarity87.43	0	30776	4391
Zm00001d012152	LG00001B73v411701_cinful-zeon_LTRsimilarity98.66	LG04509B73v400001_NA_LTRsimilarity99.64	0	652	33396
Zm00001d012184	LX18130B73v400001_NA_LTRsimilarity94.99	LX19080B73v400001_NA_LTRsimilarity97.03	0	2319	10256
Zm00001d012185	LX05896B73v400001_NA_LTRsimilarity96.74	LC00002B73v409279_ji_LTRsimilarity100	0	3975	4665
Zm00001d012186	LC00002B73v409279_ji_LTRsimilarity100	LX18397B73v400001_NA_LTRsimilarity96.5	0	6787	1107
Zm00001d012187	LC00002B73v409279_ji_LTRsimilarity100	LG00012B73v400641_NA_LTRsimilarity98.68	0	15946	29205
Zm00001d012188	LX20916B73v400001_NA_LTRsimilarity97.38	LG00012B73v400641_NA_LTRsimilarity98.68	0	1346	18812
Zm00001d012229	LC03606B73v400002_NA_LTRsimilarity99.27	LG00003B73v407408_huck_LTRsimilarity97.46	0	32990	13417
Zm00001d012231	LC00004B73v408039_opie_LTRsimilarity95.91	LC00025B73v400236_NA_LTRsimilarity97.53	0	12582	9313
Zm00001d012249	LG03521B73v400002_weaniv_LTRsimilarity98.92	LG00017B73v400391_dagaf_LTRsimilarity96.99	0	4211	8890
Zm00001d012252	LC00002B73v409288_ji_LTRsimilarity97.53	LC00002B73v409289_ji_LTRsimilarity97.34	1	7823	33772
Zm00001d012301	LC00004B73v408046_opie_LTRsimilarity96.66	LG00111B73v400023_NA_LTRsimilarity95.09	0	62476	4910
Zm00001d012306	LC00184B73v400014_stonor_LTRsimilarity95.92	LX05890B73v400001_NA_LTRsimilarity85.42	0	3867	996
Zm00001d012362	LC00004B73v408050_opie_LTRsimilarity94.78	LX15937B73v4S0005_NA_SoloLTR	0	8012	8439
Zm00001d012367	LG00005B73v403093_xilon-diguus_LTRsimilarity97.9	LX20908B73v400001_NA_LTRsimilarity86.99	0	1939	4497
